Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060933.1	BestRefSeq	exon	141301992	141302111	.	-	.	ID=exon-NM_000755.5-9;Parent=rna-NM_000755.5;Dbxref=GeneID:1384,Genbank:NM_000755.5,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000755.5;product=carnitine O-acetyltransferase%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000755.5	CRAT
NC_060933.1	BestRefSeq	exon	141301710	141301832	.	-	.	ID=exon-NM_000755.5-10;Parent=rna-NM_000755.5;Dbxref=GeneID:1384,Genbank:NM_000755.5,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000755.5;product=carnitine O-acetyltransferase%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000755.5	CRAT
NC_060933.1	BestRefSeq	exon	141301474	141301609	.	-	.	ID=exon-NM_000755.5-11;Parent=rna-NM_000755.5;Dbxref=GeneID:1384,Genbank:NM_000755.5,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000755.5;product=carnitine O-acetyltransferase%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000755.5	CRAT
NC_060933.1	BestRefSeq	exon	141300711	141300773	.	-	.	ID=exon-NM_000755.5-12;Parent=rna-NM_000755.5;Dbxref=GeneID:1384,Genbank:NM_000755.5,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000755.5;product=carnitine O-acetyltransferase%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000755.5	CRAT
NC_060933.1	BestRefSeq	exon	141299459	141299596	.	-	.	ID=exon-NM_000755.5-13;Parent=rna-NM_000755.5;Dbxref=GeneID:1384,Genbank:NM_000755.5,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000755.5;product=carnitine O-acetyltransferase%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000755.5	CRAT
NC_060933.1	BestRefSeq	exon	141298255	141299073	.	-	.	ID=exon-NM_000755.5-14;Parent=rna-NM_000755.5;Dbxref=GeneID:1384,Genbank:NM_000755.5,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000755.5;product=carnitine O-acetyltransferase%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000755.5	CRAT
NC_060933.1	BestRefSeq	exon	141313936	141314238	.	-	.	ID=exon-NM_001346548.2-1;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141312632	141312730	.	-	.	ID=exon-NM_001346548.2-2;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141311267	141311530	.	-	.	ID=exon-NM_001346548.2-3;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141307642	141307760	.	-	.	ID=exon-NM_001346548.2-4;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141306467	141306520	.	-	.	ID=exon-NM_001346548.2-5;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141305854	141306019	.	-	.	ID=exon-NM_001346548.2-6;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141305337	141305511	.	-	.	ID=exon-NM_001346548.2-7;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141303965	141304143	.	-	.	ID=exon-NM_001346548.2-8;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141303322	141303422	.	-	.	ID=exon-NM_001346548.2-9;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141301992	141302111	.	-	.	ID=exon-NM_001346548.2-10;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141301710	141301832	.	-	.	ID=exon-NM_001346548.2-11;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141301474	141301609	.	-	.	ID=exon-NM_001346548.2-12;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141300711	141300773	.	-	.	ID=exon-NM_001346548.2-13;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141299531	141299596	.	-	.	ID=exon-NM_001346548.2-14;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141298255	141299073	.	-	.	ID=exon-NM_001346548.2-15;Parent=rna-NM_001346548.2;Dbxref=GeneID:1384,Genbank:NM_001346548.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346548.2;product=carnitine O-acetyltransferase%2C transcript variant 5;transcript_id=NM_001346548.2	CRAT
NC_060933.1	BestRefSeq	exon	141313936	141314238	.	-	.	ID=exon-NM_001257363.3-1;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141312632	141312730	.	-	.	ID=exon-NM_001257363.3-2;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141311267	141311530	.	-	.	ID=exon-NM_001257363.3-3;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141307642	141307760	.	-	.	ID=exon-NM_001257363.3-4;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141306467	141306520	.	-	.	ID=exon-NM_001257363.3-5;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141305854	141306019	.	-	.	ID=exon-NM_001257363.3-6;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141305337	141305511	.	-	.	ID=exon-NM_001257363.3-7;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141303965	141304143	.	-	.	ID=exon-NM_001257363.3-8;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141303322	141303422	.	-	.	ID=exon-NM_001257363.3-9;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141301992	141302111	.	-	.	ID=exon-NM_001257363.3-10;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141301710	141301832	.	-	.	ID=exon-NM_001257363.3-11;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141301474	141301609	.	-	.	ID=exon-NM_001257363.3-12;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141300711	141300773	.	-	.	ID=exon-NM_001257363.3-13;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141299459	141299596	.	-	.	ID=exon-NM_001257363.3-14;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141298255	141299073	.	-	.	ID=exon-NM_001257363.3-15;Parent=rna-NM_001257363.3;Dbxref=GeneID:1384,Genbank:NM_001257363.3,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 3 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001257363.3;product=carnitine O-acetyltransferase%2C transcript variant 2;transcript_id=NM_001257363.3	CRAT
NC_060933.1	BestRefSeq	exon	141313936	141314238	.	-	.	ID=exon-NM_001346546.2-1;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141312556	141312730	.	-	.	ID=exon-NM_001346546.2-2;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141311267	141311530	.	-	.	ID=exon-NM_001346546.2-3;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141307642	141307760	.	-	.	ID=exon-NM_001346546.2-4;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141306467	141306520	.	-	.	ID=exon-NM_001346546.2-5;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141305854	141306019	.	-	.	ID=exon-NM_001346546.2-6;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141305337	141305511	.	-	.	ID=exon-NM_001346546.2-7;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141303965	141304143	.	-	.	ID=exon-NM_001346546.2-8;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141303322	141303422	.	-	.	ID=exon-NM_001346546.2-9;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141301992	141302111	.	-	.	ID=exon-NM_001346546.2-10;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141301710	141301832	.	-	.	ID=exon-NM_001346546.2-11;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141301474	141301609	.	-	.	ID=exon-NM_001346546.2-12;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
NC_060933.1	BestRefSeq	exon	141300711	141300773	.	-	.	ID=exon-NM_001346546.2-13;Parent=rna-NM_001346546.2;Dbxref=GeneID:1384,Genbank:NM_001346546.2,HGNC:HGNC:2342,MIM:600184;Note=The RefSeq transcript has 4 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CRAT;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001346546.2;product=carnitine O-acetyltransferase%2C transcript variant 3;transcript_id=NM_001346546.2	CRAT
