Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060941.1	BestRefSeq	exon	65371918	65371979	.	-	.	ID=exon-NM_004396.5-10;Parent=rna-NM_004396.5;Dbxref=GeneID:1655,Genbank:NM_004396.5,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 2;tag=RefSeq Select;transcript_id=NM_004396.5	DDX5
NC_060941.1	BestRefSeq	exon	65371766	65371825	.	-	.	ID=exon-NM_004396.5-11;Parent=rna-NM_004396.5;Dbxref=GeneID:1655,Genbank:NM_004396.5,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 2;tag=RefSeq Select;transcript_id=NM_004396.5	DDX5
NC_060941.1	BestRefSeq	exon	65370305	65370529	.	-	.	ID=exon-NM_004396.5-12;Parent=rna-NM_004396.5;Dbxref=GeneID:1655,Genbank:NM_004396.5,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 2;tag=RefSeq Select;transcript_id=NM_004396.5	DDX5
NC_060941.1	BestRefSeq	exon	65368010	65370082	.	-	.	ID=exon-NM_004396.5-13;Parent=rna-NM_004396.5;Dbxref=GeneID:1655,Genbank:NM_004396.5,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 2;tag=RefSeq Select;transcript_id=NM_004396.5	DDX5
NC_060941.1	BestRefSeq	exon	65375502	65375693	.	-	.	ID=exon-NM_001320597.2-1;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65374433	65374598	.	-	.	ID=exon-NM_001320597.2-2;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65373978	65374074	.	-	.	ID=exon-NM_001320597.2-3;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65373739	65373872	.	-	.	ID=exon-NM_001320597.2-4;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65373559	65373624	.	-	.	ID=exon-NM_001320597.2-5;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65373186	65373327	.	-	.	ID=exon-NM_001320597.2-6;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65372944	65373104	.	-	.	ID=exon-NM_001320597.2-7;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65372682	65372854	.	-	.	ID=exon-NM_001320597.2-8;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65372195	65372305	.	-	.	ID=exon-NM_001320597.2-9;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65371918	65371979	.	-	.	ID=exon-NM_001320597.2-10;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65371766	65371825	.	-	.	ID=exon-NM_001320597.2-11;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65370305	65370529	.	-	.	ID=exon-NM_001320597.2-12;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	exon	65368010	65370082	.	-	.	ID=exon-NM_001320597.2-13;Parent=rna-NM_001320597.2;Dbxref=GeneID:1655,Genbank:NM_001320597.2,HGNC:HGNC:2746,MIM:180630;gbkey=mRNA;gene=DDX5;product=DEAD-box helicase 5%2C transcript variant 4;transcript_id=NM_001320597.2	DDX5
NC_060941.1	BestRefSeq	gene	65370530	65370595	.	-	.	ID=gene-MIR3064;Dbxref=GeneID:100616387,HGNC:HGNC:41652,miRBase:MI0017375;Name=MIR3064;description=microRNA 3064;gbkey=Gene;gene=MIR3064;gene_biotype=miRNA	MIR3064
NC_060941.1	BestRefSeq	exon	65370530	65370595	.	-	.	ID=exon-NR_039891.2-1;Parent=rna-NR_039891.2;Dbxref=GeneID:100616387,Genbank:NR_039891.2,HGNC:HGNC:41652,miRBase:MI0017375;gbkey=precursor_RNA;gene=MIR3064;product=microRNA 3064;transcript_id=NR_039891.2	MIR3064
NC_060941.1	BestRefSeq	exon	65370531	65370553	.	-	.	ID=exon-MIR3064-1;Parent=rna-MIR3064;Dbxref=GeneID:100616387,miRBase:MIMAT0019865,HGNC:HGNC:41652,miRBase:MI0017375;gbkey=ncRNA;gene=MIR3064;product=hsa-miR-3064-3p	MIR3064
NC_060941.1	BestRefSeq	exon	65370573	65370593	.	-	.	ID=exon-MIR3064-2-1;Parent=rna-MIR3064-2;Dbxref=GeneID:100616387,miRBase:MIMAT0019864,HGNC:HGNC:41652,miRBase:MI0017375;gbkey=ncRNA;gene=MIR3064;product=hsa-miR-3064-5p	MIR3064
NC_060941.1	BestRefSeq	gene	65370970	65371069	.	-	.	ID=gene-MIR5047;Dbxref=GeneID:100616408,HGNC:HGNC:41834,miRBase:MI0017932;Name=MIR5047;description=microRNA 5047;gbkey=Gene;gene=MIR5047;gene_biotype=miRNA	MIR5047
NC_060941.1	BestRefSeq	exon	65370970	65371069	.	-	.	ID=exon-NR_039969.1-1;Parent=rna-NR_039969.1;Dbxref=GeneID:100616408,Genbank:NR_039969.1,HGNC:HGNC:41834,miRBase:MI0017932;gbkey=precursor_RNA;gene=MIR5047;product=microRNA 5047;transcript_id=NR_039969.1	MIR5047
NC_060941.1	BestRefSeq	exon	65370986	65371006	.	-	.	ID=exon-MIR5047-1;Parent=rna-MIR5047;Dbxref=GeneID:100616408,miRBase:MIMAT0020541,HGNC:HGNC:41834,miRBase:MI0017932;gbkey=ncRNA;gene=MIR5047;product=hsa-miR-5047	MIR5047
NC_060941.1	BestRefSeq	gene	65376733	65407700	.	+	.	ID=gene-CEP95;Dbxref=GeneID:90799,HGNC:HGNC:25141;Name=CEP95;description=centrosomal protein 95;gbkey=Gene;gene=CEP95;gene_biotype=protein_coding;gene_synonym=CCDC45	CEP95
NC_060941.1	BestRefSeq	exon	65376733	65376872	.	+	.	ID=exon-NR_133644.2-1;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65378348	65378476	.	+	.	ID=exon-NR_133644.2-2;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65379929	65380036	.	+	.	ID=exon-NR_133644.2-3;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65383982	65384111	.	+	.	ID=exon-NR_133644.2-4;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65386476	65386581	.	+	.	ID=exon-NR_133644.2-5;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65389074	65389189	.	+	.	ID=exon-NR_133644.2-6;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65391154	65391279	.	+	.	ID=exon-NR_133644.2-7;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65392454	65392647	.	+	.	ID=exon-NR_133644.2-8;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65395522	65395634	.	+	.	ID=exon-NR_133644.2-9;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65395823	65395952	.	+	.	ID=exon-NR_133644.2-10;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65396863	65397016	.	+	.	ID=exon-NR_133644.2-11;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65399042	65399181	.	+	.	ID=exon-NR_133644.2-12;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65400680	65400776	.	+	.	ID=exon-NR_133644.2-13;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65401644	65401776	.	+	.	ID=exon-NR_133644.2-14;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65402593	65402762	.	+	.	ID=exon-NR_133644.2-15;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65402871	65402945	.	+	.	ID=exon-NR_133644.2-16;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65404339	65404491	.	+	.	ID=exon-NR_133644.2-17;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65406356	65406502	.	+	.	ID=exon-NR_133644.2-18;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65406795	65406866	.	+	.	ID=exon-NR_133644.2-19;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65407357	65407700	.	+	.	ID=exon-NR_133644.2-20;Parent=rna-NR_133644.2;Dbxref=GeneID:90799,Genbank:NR_133644.2,HGNC:HGNC:25141;gbkey=misc_RNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 3;transcript_id=NR_133644.2	CEP95
NC_060941.1	BestRefSeq	exon	65376733	65376872	.	+	.	ID=exon-NM_138363.3-1;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65378348	65378476	.	+	.	ID=exon-NM_138363.3-2;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65379929	65380036	.	+	.	ID=exon-NM_138363.3-3;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65384001	65384111	.	+	.	ID=exon-NM_138363.3-4;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65386476	65386581	.	+	.	ID=exon-NM_138363.3-5;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65389074	65389189	.	+	.	ID=exon-NM_138363.3-6;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65391154	65391279	.	+	.	ID=exon-NM_138363.3-7;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65392454	65392647	.	+	.	ID=exon-NM_138363.3-8;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65395522	65395634	.	+	.	ID=exon-NM_138363.3-9;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65395823	65395952	.	+	.	ID=exon-NM_138363.3-10;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65396863	65397016	.	+	.	ID=exon-NM_138363.3-11;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65399042	65399181	.	+	.	ID=exon-NM_138363.3-12;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65400680	65400772	.	+	.	ID=exon-NM_138363.3-13;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65401644	65401776	.	+	.	ID=exon-NM_138363.3-14;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65402593	65402762	.	+	.	ID=exon-NM_138363.3-15;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65402871	65402945	.	+	.	ID=exon-NM_138363.3-16;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65404339	65404491	.	+	.	ID=exon-NM_138363.3-17;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65406356	65406502	.	+	.	ID=exon-NM_138363.3-18;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65406795	65406866	.	+	.	ID=exon-NM_138363.3-19;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65407357	65407700	.	+	.	ID=exon-NM_138363.3-20;Parent=rna-NM_138363.3;Dbxref=GeneID:90799,Genbank:NM_138363.3,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_138363.3	CEP95
NC_060941.1	BestRefSeq	exon	65376733	65376872	.	+	.	ID=exon-NM_001316990.2-1;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65378348	65378476	.	+	.	ID=exon-NM_001316990.2-2;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65379929	65380036	.	+	.	ID=exon-NM_001316990.2-3;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65384001	65384111	.	+	.	ID=exon-NM_001316990.2-4;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65389074	65389189	.	+	.	ID=exon-NM_001316990.2-5;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65391154	65391279	.	+	.	ID=exon-NM_001316990.2-6;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65392454	65392647	.	+	.	ID=exon-NM_001316990.2-7;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65395522	65395634	.	+	.	ID=exon-NM_001316990.2-8;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65395823	65395952	.	+	.	ID=exon-NM_001316990.2-9;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65396863	65397016	.	+	.	ID=exon-NM_001316990.2-10;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65399042	65399181	.	+	.	ID=exon-NM_001316990.2-11;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65400680	65400772	.	+	.	ID=exon-NM_001316990.2-12;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65401644	65401776	.	+	.	ID=exon-NM_001316990.2-13;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65402593	65402762	.	+	.	ID=exon-NM_001316990.2-14;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65402871	65402945	.	+	.	ID=exon-NM_001316990.2-15;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65404339	65404491	.	+	.	ID=exon-NM_001316990.2-16;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65406356	65406502	.	+	.	ID=exon-NM_001316990.2-17;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
